timestamp,unitserialnumber,code,deviceId,manual,type,message,alarm_type,eventDateTime
18/09/2024 4:37:09,2024003,Water Pump Output Pressure Low,un0000000000002202,FALSE,1,Low Threshold breached for Fluid (Air or Water) Pressure - Water Pump Output for ptc102_pressure ,WARNING,18/09/2024 4:37
18/09/2024 4:37:16,2024003,Water Pump Output Pressure Low,un0000000000002202,FALSE,1,Low Threshold breached for Fluid (Air or Water) Pressure - Water Pump Output for ptc102_pressure ,WARNING,18/09/2024 4:37
18/09/2024 7:38:48,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 7:38
18/09/2024 7:38:54,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 7:38
18/09/2024 7:41:14,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 7:41
18/09/2024 7:41:24,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 7:41
18/09/2024 7:41:34,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 7:41
18/09/2024 7:41:44,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 7:41
18/09/2024 7:41:55,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 7:41
18/09/2024 7:42:05,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 7:42
18/09/2024 7:42:15,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 7:42
18/09/2024 14:04:22,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18-09-2024 14:04:22 pm
18/09/2024 14:04:33,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18-09-2024 14:04:33 pm
